,Unnamed: 0,Unnamed: 0.1,Num_Cells_Strain1,Num_Cells_Strain2,t_deg,k_degA,k_degB,ratioS1,ratioS2,posS1,posS2,Stability,Survivors,New_Stability
3439,3439,3645,7,4,46,0.3,0.5,0.9682338092763272,1.2213807217314545,"[[ 141 -168]
 [-154  -39]
 [   8 -143]
 [  89  105]
 [-181   59]
 [-139    3]
 [ -74  -56]]","[[  46  145]
 [-102  -11]
 [ 193  -83]
 [-171  111]]",0.8,0.7,1.0
3442,3442,3648,7,4,36,0.1,0.3,0.9682338092763272,1.2213807217314545,"[[ 141 -168]
 [-154  -39]
 [   8 -143]
 [  89  105]
 [-181   59]
 [-139    3]
 [ -74  -56]]","[[  46  145]
 [-102  -11]
 [ 193  -83]
 [-171  111]]",0.8,0.3,1.0
3449,3449,3655,4,3,12,0.1,0.3,1.065947197626856,1.1386633116715328,"[[ -99 -187]
 [ 147  -77]
 [  81  -73]
 [-152   89]]","[[  58   88]
 [ 143   60]
 [-188 -110]]",0.5,0.7,1.0
3454,3454,3660,4,3,24,0.1,0.3,1.065947197626856,1.1386633116715328,"[[ -99 -187]
 [ 147  -77]
 [  81  -73]
 [-152   89]]","[[  58   88]
 [ 143   60]
 [-188 -110]]",0.4,0.7,1.0
3455,3455,3661,4,3,36,0.1,0.3,1.065947197626856,1.1386633116715328,"[[ -99 -187]
 [ 147  -77]
 [  81  -73]
 [-152   89]]","[[  58   88]
 [ 143   60]
 [-188 -110]]",0.6,0.9,1.0
3463,3463,3669,7,4,46,0.1,0.3,0.9682338092763272,1.2213807217314545,"[[ 141 -168]
 [-154  -39]
 [   8 -143]
 [  89  105]
 [-181   59]
 [-139    3]
 [ -74  -56]]","[[  46  145]
 [-102  -11]
 [ 193  -83]
 [-171  111]]",0.7,0.5,1.0
3469,3469,3675,4,3,46,0.1,0.3,1.065947197626856,1.1386633116715328,"[[ -99 -187]
 [ 147  -77]
 [  81  -73]
 [-152   89]]","[[  58   88]
 [ 143   60]
 [-188 -110]]",0.6,0.7,1.0
3489,3489,3695,4,3,46,0.3,0.3,1.065947197626856,1.1386633116715328,"[[ -99 -187]
 [ 147  -77]
 [  81  -73]
 [-152   89]]","[[  58   88]
 [ 143   60]
 [-188 -110]]",0.7,0.7,1.0
3491,3491,3697,8,2,12,0.1,0.3,1.0023421318622232,1.2629692373134618,"[[-147 -176]
 [ 163   22]
 [ 177   61]
 [ -93  -85]
 [ 158 -200]
 [ 199   29]
 [ -14 -125]
 [ -94  126]]","[[-102 -190]
 [ -75  116]]",0.5,0.1,1.0
3497,3497,3703,8,2,24,0.1,0.3,1.0023421318622232,1.2629692373134618,"[[-147 -176]
 [ 163   22]
 [ 177   61]
 [ -93  -85]
 [ 158 -200]
 [ 199   29]
 [ -14 -125]
 [ -94  126]]","[[-102 -190]
 [ -75  116]]",0.3,0.3,1.0
3502,3502,3708,8,2,36,0.1,0.3,1.0023421318622232,1.2629692373134618,"[[-147 -176]
 [ 163   22]
 [ 177   61]
 [ -93  -85]
 [ 158 -200]
 [ 199   29]
 [ -14 -125]
 [ -94  126]]","[[-102 -190]
 [ -75  116]]",0.4,0.3,1.0
3508,3508,3714,8,2,46,0.1,0.3,1.0023421318622232,1.2629692373134618,"[[-147 -176]
 [ 163   22]
 [ 177   61]
 [ -93  -85]
 [ 158 -200]
 [ 199   29]
 [ -14 -125]
 [ -94  126]]","[[-102 -190]
 [ -75  116]]",0.4,0.5,1.0
3533,3533,3739,8,2,12,0.3,0.5,1.0023421318622232,1.2629692373134618,"[[-147 -176]
 [ 163   22]
 [ 177   61]
 [ -93  -85]
 [ 158 -200]
 [ 199   29]
 [ -14 -125]
 [ -94  126]]","[[-102 -190]
 [ -75  116]]",0.6,0.5,1.0
3538,3538,3744,8,2,24,0.3,0.5,1.0023421318622232,1.2629692373134618,"[[-147 -176]
 [ 163   22]
 [ 177   61]
 [ -93  -85]
 [ 158 -200]
 [ 199   29]
 [ -14 -125]
 [ -94  126]]","[[-102 -190]
 [ -75  116]]",0.5,0.5,1.0
3543,3543,3749,8,2,36,0.3,0.5,1.0023421318622232,1.2629692373134618,"[[-147 -176]
 [ 163   22]
 [ 177   61]
 [ -93  -85]
 [ 158 -200]
 [ 199   29]
 [ -14 -125]
 [ -94  126]]","[[-102 -190]
 [ -75  116]]",0.4,0.5,1.0
3549,3549,3755,8,2,46,0.3,0.5,1.0023421318622232,1.2629692373134618,"[[-147 -176]
 [ 163   22]
 [ 177   61]
 [ -93  -85]
 [ 158 -200]
 [ 199   29]
 [ -14 -125]
 [ -94  126]]","[[-102 -190]
 [ -75  116]]",0.4,0.7,1.0
3559,3559,3768,1,3,24,0.6,0.6,0.0,0.6529871554106753,[[173 -72]],"[[-176 -173]
 [ -15 -157]
 [ -22  -28]]",0.8,0.7,1.0
3564,3564,3773,1,3,36,0.6,0.6,0.0,0.6529871554106753,[[173 -72]],"[[-176 -173]
 [ -15 -157]
 [ -22  -28]]",0.8,0.7,1.0
3569,3569,3778,1,3,46,0.6,0.6,0.0,0.6529871554106753,[[173 -72]],"[[-176 -173]
 [ -15 -157]
 [ -22  -28]]",0.8,0.9,1.0
3603,3603,3822,1,3,12,0.1,0.3,0.0,0.6529871554106753,[[173 -72]],"[[-176 -173]
 [ -15 -157]
 [ -22  -28]]",0.6,0.7,1.0
3641,3641,3863,5,2,12,0.1,0.3,1.2063783436113609,1.2847610739098227,"[[   6  -94]
 [  -4  110]
 [-110  -12]
 [-195   33]
 [ -93 -156]]","[[-136    3]
 [  53   38]]",0.2,0.3,1.0
3648,3648,3871,2,1,36,0.6,0.6,1.2071832221622416,0.0,"[[-164  108]
 [ -64  -83]]",[[-189 -118]],0.8,0.7,1.0
3672,3672,3896,5,2,12,0.3,0.5,1.2063783436113609,1.2847610739098227,"[[   6  -94]
 [  -4  110]
 [-110  -12]
 [-195   33]
 [ -93 -156]]","[[-136    3]
 [  53   38]]",0.4,0.5,1.0
3678,3678,3902,5,2,24,0.3,0.5,1.2063783436113609,1.2847610739098227,"[[   6  -94]
 [  -4  110]
 [-110  -12]
 [-195   33]
 [ -93 -156]]","[[-136    3]
 [  53   38]]",0.6,0.7,1.0
3681,3681,3906,5,2,24,0.1,0.3,1.2063783436113609,1.2847610739098227,"[[   6  -94]
 [  -4  110]
 [-110  -12]
 [-195   33]
 [ -93 -156]]","[[-136    3]
 [  53   38]]",0.5,0.3,1.0
3688,3688,3913,5,2,46,0.3,0.5,1.2063783436113609,1.2847610739098227,"[[   6  -94]
 [  -4  110]
 [-110  -12]
 [-195   33]
 [ -93 -156]]","[[-136    3]
 [  53   38]]",0.5,0.7,1.0
3691,3691,3919,5,2,36,0.1,0.3,1.2063783436113609,1.2847610739098227,"[[   6  -94]
 [  -4  110]
 [-110  -12]
 [-195   33]
 [ -93 -156]]","[[-136    3]
 [  53   38]]",0.6,0.3,1.0
3695,3695,3923,4,4,12,0.1,0.3,1.1167825209977933,0.9487023375538824,"[[  43  -68]
 [ -81 -145]
 [-176  189]
 [ -97  172]]","[[  11 -185]
 [-173  -74]
 [ -35  -29]
 [ 141   23]]",0.6,0.1,1.0
3711,3711,3939,5,2,46,0.1,0.3,1.2063783436113609,1.2847610739098227,"[[   6  -94]
 [  -4  110]
 [-110  -12]
 [-195   33]
 [ -93 -156]]","[[-136    3]
 [  53   38]]",0.4,0.3,1.0
3744,3744,3973,4,4,24,0.3,0.5,1.1167825209977933,0.9487023375538824,"[[  43  -68]
 [ -81 -145]
 [-176  189]
 [ -97  172]]","[[  11 -185]
 [-173  -74]
 [ -35  -29]
 [ 141   23]]",0.8,0.9,1.0
3749,3749,3979,4,4,46,0.3,0.5,1.1167825209977933,0.9487023375538824,"[[  43  -68]
 [ -81 -145]
 [-176  189]
 [ -97  172]]","[[  11 -185]
 [-173  -74]
 [ -35  -29]
 [ 141   23]]",0.8,0.9,1.0
3794,3794,4025,2,1,12,0.3,0.5,1.2071832221622416,0.0,"[[-164  108]
 [ -64  -83]]",[[-189 -118]],0.8,0.9,1.0
3796,3796,4027,2,1,24,0.3,0.5,1.2071832221622416,0.0,"[[-164  108]
 [ -64  -83]]",[[-189 -118]],0.7,0.3,1.0
3803,3803,4035,8,6,12,0.1,0.3,0.9119226711998988,1.208196000843566,"[[-181  -14]
 [ -47  -70]
 [  -9 -140]
 [ -21 -136]
 [  34   33]
 [ -68  -31]
 [ 198   -1]
 [ -41  197]]","[[ -68 -199]
 [  48 -185]
 [-188  172]
 [ 199  -75]
 [  84  -68]
 [-141  -67]]",0.8,0.7,1.0
3811,3811,4043,8,6,24,0.3,0.3,0.9119226711998988,1.208196000843566,"[[-181  -14]
 [ -47  -70]
 [  -9 -140]
 [ -21 -136]
 [  34   33]
 [ -68  -31]
 [ 198   -1]
 [ -41  197]]","[[ -68 -199]
 [  48 -185]
 [-188  172]
 [ 199  -75]
 [  84  -68]
 [-141  -67]]",0.7,0.3,1.0
3823,3823,4059,8,6,24,0.1,0.3,0.9119226711998988,1.208196000843566,"[[-181  -14]
 [ -47  -70]
 [  -9 -140]
 [ -21 -136]
 [  34   33]
 [ -68  -31]
 [ 198   -1]
 [ -41  197]]","[[ -68 -199]
 [  48 -185]
 [-188  172]
 [ 199  -75]
 [  84  -68]
 [-141  -67]]",0.5,0.7,1.0
3825,3825,4066,4,5,12,0.1,0.3,1.2936535430558038,0.865023260502975,"[[-154  156]
 [ 157  -72]
 [-138 -155]
 [-194  -97]]","[[ 176   34]
 [-171   44]
 [   3   57]
 [-118    7]
 [ -62  -85]]",0.3,0.1,1.0
3830,3830,4071,4,5,24,0.1,0.3,1.2936535430558038,0.865023260502975,"[[-154  156]
 [ 157  -72]
 [-138 -155]
 [-194  -97]]","[[ 176   34]
 [-171   44]
 [   3   57]
 [-118    7]
 [ -62  -85]]",0.8,0.1,1.0
3835,3835,4076,4,5,36,0.1,0.3,1.2936535430558038,0.865023260502975,"[[-154  156]
 [ 157  -72]
 [-138 -155]
 [-194  -97]]","[[ 176   34]
 [-171   44]
 [   3   57]
 [-118    7]
 [ -62  -85]]",0.6,0.1,1.0
3868,3868,4110,4,5,12,0.3,0.5,1.2936535430558038,0.865023260502975,"[[-154  156]
 [ 157  -72]
 [-138 -155]
 [-194  -97]]","[[ 176   34]
 [-171   44]
 [   3   57]
 [-118    7]
 [ -62  -85]]",0.8,0.7,1.0
3873,3873,4115,4,5,24,0.3,0.5,1.2936535430558038,0.865023260502975,"[[-154  156]
 [ 157  -72]
 [-138 -155]
 [-194  -97]]","[[ 176   34]
 [-171   44]
 [   3   57]
 [-118    7]
 [ -62  -85]]",0.5,0.7,1.0
3879,3879,4121,4,5,36,0.3,0.5,1.2936535430558038,0.865023260502975,"[[-154  156]
 [ 157  -72]
 [-138 -155]
 [-194  -97]]","[[ 176   34]
 [-171   44]
 [   3   57]
 [-118    7]
 [ -62  -85]]",0.7,0.9,1.0
3882,3882,4126,7,7,12,0.1,0.3,1.1575159310531913,0.8816526246833015,"[[  95   73]
 [-110   96]
 [ 189  153]
 [-126   89]
 [ 180  167]
 [  33  119]
 [-180 -197]]","[[ -30    3]
 [  -3   90]
 [  84  160]
 [-181   31]
 [  95   -3]
 [  54 -102]
 [-152  -13]]",0.8,0.5,1.0
3887,3887,4131,7,7,24,0.1,0.3,1.1575159310531913,0.8816526246833015,"[[  95   73]
 [-110   96]
 [ 189  153]
 [-126   89]
 [ 180  167]
 [  33  119]
 [-180 -197]]","[[ -30    3]
 [  -3   90]
 [  84  160]
 [-181   31]
 [  95   -3]
 [  54 -102]
 [-152  -13]]",0.7,0.5,1.0
3893,3893,4138,7,7,46,0.1,0.3,1.1575159310531913,0.8816526246833015,"[[  95   73]
 [-110   96]
 [ 189  153]
 [-126   89]
 [ 180  167]
 [  33  119]
 [-180 -197]]","[[ -30    3]
 [  -3   90]
 [  84  160]
 [-181   31]
 [  95   -3]
 [  54 -102]
 [-152  -13]]",0.7,0.7,1.0
3908,3908,4153,7,7,46,0.3,0.3,1.1575159310531913,0.8816526246833015,"[[  95   73]
 [-110   96]
 [ 189  153]
 [-126   89]
 [ 180  167]
 [  33  119]
 [-180 -197]]","[[ -30    3]
 [  -3   90]
 [  84  160]
 [-181   31]
 [  95   -3]
 [  54 -102]
 [-152  -13]]",0.8,0.7,1.0
3944,3944,4209,1,8,46,0.6,0.3,0.0,1.3513304287274246,[[-47 -50]],"[[ -54  186]
 [ -20  183]
 [  26 -198]
 [ 186  188]
 [  48  -18]
 [-199  124]
 [-118 -175]
 [ 129  -86]]",0.8,0.9,1.0
3969,3969,4234,10,9,12,0.1,0.3,1.0235417421994255,1.1018958547273816,"[[ 158  114]
 [-119 -118]
 [  78   -3]
 [-141 -139]
 [  83  149]
 [-182   92]
 [ -66 -137]
 [  27  -30]
 [ 138 -119]
 [ 130  189]]","[[-147  146]
 [ 191 -103]
 [ 141  118]
 [-147   18]
 [-189  -87]
 [-105 -150]
 [ 104  186]
 [   5   58]
 [  52  185]]",0.8,0.9,1.0
4001,4001,4269,10,6,46,0.3,0.3,1.0903745266105231,0.7326472066627041,"[[ 101 -178]
 [  67   -6]
 [  15  166]
 [ 127  102]
 [-155 -144]
 [ -59 -131]
 [  39   80]
 [  90  190]
 [  82  -72]
 [  24  124]]","[[ -85 -112]
 [  77  -86]
 [  31 -119]
 [  57 -194]
 [ 140  -48]
 [  79   18]]",0.8,0.3,1.0
4007,4007,4275,10,9,12,0.3,0.3,1.0235417421994255,1.1018958547273816,"[[ 158  114]
 [-119 -118]
 [  78   -3]
 [-141 -139]
 [  83  149]
 [-182   92]
 [ -66 -137]
 [  27  -30]
 [ 138 -119]
 [ 130  189]]","[[-147  146]
 [ 191 -103]
 [ 141  118]
 [-147   18]
 [-189  -87]
 [-105 -150]
 [ 104  186]
 [   5   58]
 [  52  185]]",0.7,0.5,1.0
4010,4010,4279,10,9,24,0.3,0.3,1.0235417421994255,1.1018958547273816,"[[ 158  114]
 [-119 -118]
 [  78   -3]
 [-141 -139]
 [  83  149]
 [-182   92]
 [ -66 -137]
 [  27  -30]
 [ 138 -119]
 [ 130  189]]","[[-147  146]
 [ 191 -103]
 [ 141  118]
 [-147   18]
 [-189  -87]
 [-105 -150]
 [ 104  186]
 [   5   58]
 [  52  185]]",0.7,0.1,1.0
4018,4018,4288,10,9,46,0.3,0.3,1.0235417421994255,1.1018958547273816,"[[ 158  114]
 [-119 -118]
 [  78   -3]
 [-141 -139]
 [  83  149]
 [-182   92]
 [ -66 -137]
 [  27  -30]
 [ 138 -119]
 [ 130  189]]","[[-147  146]
 [ 191 -103]
 [ 141  118]
 [-147   18]
 [-189  -87]
 [-105 -150]
 [ 104  186]
 [   5   58]
 [  52  185]]",0.6,0.7,1.0
4024,4024,4294,10,9,24,0.1,0.3,1.0235417421994255,1.1018958547273816,"[[ 158  114]
 [-119 -118]
 [  78   -3]
 [-141 -139]
 [  83  149]
 [-182   92]
 [ -66 -137]
 [  27  -30]
 [ 138 -119]
 [ 130  189]]","[[-147  146]
 [ 191 -103]
 [ 141  118]
 [-147   18]
 [-189  -87]
 [-105 -150]
 [ 104  186]
 [   5   58]
 [  52  185]]",0.7,0.9,1.0
4029,4029,4302,10,9,36,0.1,0.3,1.0235417421994255,1.1018958547273816,"[[ 158  114]
 [-119 -118]
 [  78   -3]
 [-141 -139]
 [  83  149]
 [-182   92]
 [ -66 -137]
 [  27  -30]
 [ 138 -119]
 [ 130  189]]","[[-147  146]
 [ 191 -103]
 [ 141  118]
 [-147   18]
 [-189  -87]
 [-105 -150]
 [ 104  186]
 [   5   58]
 [  52  185]]",0.8,0.9,1.0
4032,4032,4305,5,5,12,0.1,0.3,1.1574721083299653,1.056738725638893,"[[ -11 -129]
 [  25   92]
 [-175  181]
 [ 124 -101]
 [-183  144]]","[[ -56  195]
 [ 163   44]
 [ -37   60]
 [ 127  -73]
 [ -92 -125]]",0.7,0.5,1.0
4037,4037,4311,5,5,36,0.1,0.3,1.1574721083299653,1.056738725638893,"[[ -11 -129]
 [  25   92]
 [-175  181]
 [ 124 -101]
 [-183  144]]","[[ -56  195]
 [ 163   44]
 [ -37   60]
 [ 127  -73]
 [ -92 -125]]",0.8,0.5,1.0
4048,4048,4322,5,5,46,0.1,0.3,1.1574721083299653,1.056738725638893,"[[ -11 -129]
 [  25   92]
 [-175  181]
 [ 124 -101]
 [-183  144]]","[[ -56  195]
 [ 163   44]
 [ -37   60]
 [ 127  -73]
 [ -92 -125]]",0.8,0.7,1.0
4072,4072,4351,5,5,24,0.1,0.3,0.9450449472414704,1.0200508445872067,"[[ 179   65]
 [-126  -23]
 [ -68  -60]
 [  89 -120]
 [ 156  -92]]","[[ -31  139]
 [-166  -47]
 [-172   75]
 [   6 -157]
 [  76   67]]",0.3,0.5,1.0
4076,4076,4355,5,5,36,0.1,0.3,0.9450449472414704,1.0200508445872067,"[[ 179   65]
 [-126  -23]
 [ -68  -60]
 [  89 -120]
 [ 156  -92]]","[[ -31  139]
 [-166  -47]
 [-172   75]
 [   6 -157]
 [  76   67]]",0.2,0.3,1.0
4080,4080,4359,5,5,46,0.1,0.3,0.9450449472414704,1.0200508445872067,"[[ 179   65]
 [-126  -23]
 [ -68  -60]
 [  89 -120]
 [ 156  -92]]","[[ -31  139]
 [-166  -47]
 [-172   75]
 [   6 -157]
 [  76   67]]",0.4,0.1,1.0
4108,4108,4387,5,5,12,0.3,0.5,0.9450449472414704,1.0200508445872067,"[[ 179   65]
 [-126  -23]
 [ -68  -60]
 [  89 -120]
 [ 156  -92]]","[[ -31  139]
 [-166  -47]
 [-172   75]
 [   6 -157]
 [  76   67]]",0.6,0.7,1.0
4112,4112,4391,5,5,24,0.3,0.5,0.9450449472414704,1.0200508445872067,"[[ 179   65]
 [-126  -23]
 [ -68  -60]
 [  89 -120]
 [ 156  -92]]","[[ -31  139]
 [-166  -47]
 [-172   75]
 [   6 -157]
 [  76   67]]",0.7,0.5,1.0
4117,4117,4396,5,5,36,0.3,0.5,0.9450449472414704,1.0200508445872067,"[[ 179   65]
 [-126  -23]
 [ -68  -60]
 [  89 -120]
 [ 156  -92]]","[[ -31  139]
 [-166  -47]
 [-172   75]
 [   6 -157]
 [  76   67]]",0.8,0.5,1.0
4123,4123,4402,5,5,46,0.3,0.5,0.9450449472414704,1.0200508445872067,"[[ 179   65]
 [-126  -23]
 [ -68  -60]
 [  89 -120]
 [ 156  -92]]","[[ -31  139]
 [-166  -47]
 [-172   75]
 [   6 -157]
 [  76   67]]",0.5,0.7,1.0
4151,4151,4431,3,5,12,0.3,0.5,0.9473959222757526,0.9949692966741304,"[[133  90]
 [ 77 -86]
 [-90 -36]]","[[  71 -142]
 [-159   -2]
 [-109   70]
 [ -86 -190]
 [-185  115]]",0.3,0.5,1.0
4157,4157,4437,3,5,24,0.3,0.5,0.9473959222757526,0.9949692966741304,"[[133  90]
 [ 77 -86]
 [-90 -36]]","[[  71 -142]
 [-159   -2]
 [-109   70]
 [ -86 -190]
 [-185  115]]",0.2,0.7,1.0
4160,4160,4440,3,5,36,0.3,0.5,0.9473959222757526,0.9949692966741304,"[[133  90]
 [ 77 -86]
 [-90 -36]]","[[  71 -142]
 [-159   -2]
 [-109   70]
 [ -86 -190]
 [-185  115]]",0.6,0.3,1.0
4171,4171,4451,3,5,46,0.3,0.5,0.9473959222757526,0.9949692966741304,"[[133  90]
 [ 77 -86]
 [-90 -36]]","[[  71 -142]
 [-159   -2]
 [-109   70]
 [ -86 -190]
 [-185  115]]",0.2,0.5,1.0
4183,4183,4463,7,7,12,0.1,0.3,1.0934666469978636,0.9441195121866104,"[[-126 -196]
 [-200  -91]
 [-103  151]
 [ -84  172]
 [  52 -189]
 [  84  110]
 [  63   74]]","[[ 152   53]
 [ -83  128]
 [-141   99]
 [ 132  163]
 [ 147   40]
 [-121 -146]
 [ 111  165]]",0.8,0.1,1.0
4189,4189,4469,7,7,24,0.1,0.3,1.0934666469978636,0.9441195121866104,"[[-126 -196]
 [-200  -91]
 [-103  151]
 [ -84  172]
 [  52 -189]
 [  84  110]
 [  63   74]]","[[ 152   53]
 [ -83  128]
 [-141   99]
 [ 132  163]
 [ 147   40]
 [-121 -146]
 [ 111  165]]",0.6,0.3,1.0
4194,4194,4474,7,7,36,0.1,0.3,1.0934666469978636,0.9441195121866104,"[[-126 -196]
 [-200  -91]
 [-103  151]
 [ -84  172]
 [  52 -189]
 [  84  110]
 [  63   74]]","[[ 152   53]
 [ -83  128]
 [-141   99]
 [ 132  163]
 [ 147   40]
 [-121 -146]
 [ 111  165]]",0.7,0.3,1.0
4204,4204,4484,7,7,46,0.1,0.3,1.0934666469978636,0.9441195121866104,"[[-126 -196]
 [-200  -91]
 [-103  151]
 [ -84  172]
 [  52 -189]
 [  84  110]
 [  63   74]]","[[ 152   53]
 [ -83  128]
 [-141   99]
 [ 132  163]
 [ 147   40]
 [-121 -146]
 [ 111  165]]",0.8,0.3,1.0
4233,4233,4513,6,1,12,0.1,0.3,1.3110045718085277,0.0,"[[ -38  -71]
 [-133  -57]
 [-183  191]
 [ -22 -168]
 [  35 -117]
 [ 189 -161]]",[[-134  -36]],0.5,0.3,1.0
4238,4238,4518,6,1,24,0.1,0.3,1.3110045718085277,0.0,"[[ -38  -71]
 [-133  -57]
 [-183  191]
 [ -22 -168]
 [  35 -117]
 [ 189 -161]]",[[-134  -36]],0.4,0.3,1.0
4243,4243,4523,6,1,36,0.1,0.3,1.3110045718085277,0.0,"[[ -38  -71]
 [-133  -57]
 [-183  191]
 [ -22 -168]
 [  35 -117]
 [ 189 -161]]",[[-134  -36]],0.4,0.3,1.0
4248,4248,4528,6,1,46,0.1,0.3,1.3110045718085277,0.0,"[[ -38  -71]
 [-133  -57]
 [-183  191]
 [ -22 -168]
 [  35 -117]
 [ 189 -161]]",[[-134  -36]],0.6,0.3,1.0
4273,4273,4553,6,1,12,0.3,0.5,1.3110045718085277,0.0,"[[ -38  -71]
 [-133  -57]
 [-183  191]
 [ -22 -168]
 [  35 -117]
 [ 189 -161]]",[[-134  -36]],0.3,0.5,1.0
4281,4281,4561,6,1,36,0.3,0.5,1.3110045718085277,0.0,"[[ -38  -71]
 [-133  -57]
 [-183  191]
 [ -22 -168]
 [  35 -117]
 [ 189 -161]]",[[-134  -36]],0.7,0.1,1.0
4300,4300,4580,8,4,12,0.6,0.6,0.8719195063178997,0.8720656335550803,"[[ -70 -166]
 [  93  -90]
 [-124 -165]
 [  43  178]
 [  16   62]
 [ -18  -43]
 [-124 -118]
 [  45  162]]","[[ 108  -95]
 [-139   62]
 [-188  142]
 [-163  134]]",0.4,0.9,1.0
4305,4305,4585,8,4,24,0.6,0.6,0.8719195063178997,0.8720656335550803,"[[ -70 -166]
 [  93  -90]
 [-124 -165]
 [  43  178]
 [  16   62]
 [ -18  -43]
 [-124 -118]
 [  45  162]]","[[ 108  -95]
 [-139   62]
 [-188  142]
 [-163  134]]",0.8,0.9,1.0
4309,4309,4589,8,4,36,0.6,0.6,0.8719195063178997,0.8720656335550803,"[[ -70 -166]
 [  93  -90]
 [-124 -165]
 [  43  178]
 [  16   62]
 [ -18  -43]
 [-124 -118]
 [  45  162]]","[[ 108  -95]
 [-139   62]
 [-188  142]
 [-163  134]]",0.8,0.7,1.0
4314,4314,4594,8,4,46,0.6,0.6,0.8719195063178997,0.8720656335550803,"[[ -70 -166]
 [  93  -90]
 [-124 -165]
 [  43  178]
 [  16   62]
 [ -18  -43]
 [-124 -118]
 [  45  162]]","[[ 108  -95]
 [-139   62]
 [-188  142]
 [-163  134]]",0.6,0.7,1.0
4351,4351,4631,8,5,36,0.6,0.3,1.0900047752833355,0.9119583048679843,"[[ 121  -32]
 [ -53  173]
 [  73  127]
 [  99   -5]
 [-191  153]
 [ 147  -23]
 [-144   64]
 [  17  -73]]","[[  82  150]
 [ 115   26]
 [  17 -187]
 [  61   92]
 [  75  152]]",0.9,0.7,1.0
4352,4352,4632,8,5,36,0.1,0.3,1.0900047752833355,0.9119583048679843,"[[ 121  -32]
 [ -53  173]
 [  73  127]
 [  99   -5]
 [-191  153]
 [ 147  -23]
 [-144   64]
 [  17  -73]]","[[  82  150]
 [ 115   26]
 [  17 -187]
 [  61   92]
 [  75  152]]",0.7,0.1,1.0
4357,4357,4640,8,5,46,0.1,0.3,1.0900047752833355,0.9119583048679843,"[[ 121  -32]
 [ -53  173]
 [  73  127]
 [  99   -5]
 [-191  153]
 [ 147  -23]
 [-144   64]
 [  17  -73]]","[[  82  150]
 [ 115   26]
 [  17 -187]
 [  61   92]
 [  75  152]]",0.9,0.1,1.0
4388,4388,4684,8,4,12,0.3,0.5,0.8719195063178997,0.8720656335550803,"[[ -70 -166]
 [  93  -90]
 [-124 -165]
 [  43  178]
 [  16   62]
 [ -18  -43]
 [-124 -118]
 [  45  162]]","[[ 108  -95]
 [-139   62]
 [-188  142]
 [-163  134]]",0.9,0.7,1.0
4392,4392,4688,8,4,24,0.3,0.5,0.8719195063178997,0.8720656335550803,"[[ -70 -166]
 [  93  -90]
 [-124 -165]
 [  43  178]
 [  16   62]
 [ -18  -43]
 [-124 -118]
 [  45  162]]","[[ 108  -95]
 [-139   62]
 [-188  142]
 [-163  134]]",0.9,0.7,1.0
4397,4397,4693,8,4,36,0.3,0.5,0.8719195063178997,0.8720656335550803,"[[ -70 -166]
 [  93  -90]
 [-124 -165]
 [  43  178]
 [  16   62]
 [ -18  -43]
 [-124 -118]
 [  45  162]]","[[ 108  -95]
 [-139   62]
 [-188  142]
 [-163  134]]",0.8,0.7,1.0
4401,4401,4697,8,4,46,0.3,0.5,0.8719195063178997,0.8720656335550803,"[[ -70 -166]
 [  93  -90]
 [-124 -165]
 [  43  178]
 [  16   62]
 [ -18  -43]
 [-124 -118]
 [  45  162]]","[[ 108  -95]
 [-139   62]
 [-188  142]
 [-163  134]]",0.9,0.7,1.0
4433,4433,4738,10,1,46,0.6,0.5,1.4134978325747078,0.0,"[[-151  185]
 [ -94  116]
 [   2  142]
 [  68   27]
 [ -71 -195]
 [ 134 -125]
 [ 132  151]
 [ 189   42]
 [ 104  -73]
 [ -48   -6]]",[[96 26]],0.8,0.3,1.0
4437,4437,4742,3,9,12,0.1,0.3,1.141387699945951,1.0779701056193929,"[[ 153 -186]
 [ -25  -50]
 [-143   27]]","[[ -57 -102]
 [-189  105]
 [ 143   14]
 [  -6  -25]
 [ 146  114]
 [-159 -135]
 [ 168  136]
 [-101 -158]
 [-134   28]]",0.2,0.1,1.0
4441,4441,4746,3,9,24,0.1,0.3,1.141387699945951,1.0779701056193929,"[[ 153 -186]
 [ -25  -50]
 [-143   27]]","[[ -57 -102]
 [-189  105]
 [ 143   14]
 [  -6  -25]
 [ 146  114]
 [-159 -135]
 [ 168  136]
 [-101 -158]
 [-134   28]]",0.1,0.1,1.0
4446,4446,4751,3,9,36,0.1,0.3,1.141387699945951,1.0779701056193929,"[[ 153 -186]
 [ -25  -50]
 [-143   27]]","[[ -57 -102]
 [-189  105]
 [ 143   14]
 [  -6  -25]
 [ 146  114]
 [-159 -135]
 [ 168  136]
 [-101 -158]
 [-134   28]]",0.3,0.1,1.0
4450,4450,4756,3,9,46,0.1,0.3,1.141387699945951,1.0779701056193929,"[[ 153 -186]
 [ -25  -50]
 [-143   27]]","[[ -57 -102]
 [-189  105]
 [ 143   14]
 [  -6  -25]
 [ 146  114]
 [-159 -135]
 [ 168  136]
 [-101 -158]
 [-134   28]]",0.1,0.1,1.0
4477,4477,4783,3,9,12,0.3,0.5,1.141387699945951,1.0779701056193929,"[[ 153 -186]
 [ -25  -50]
 [-143   27]]","[[ -57 -102]
 [-189  105]
 [ 143   14]
 [  -6  -25]
 [ 146  114]
 [-159 -135]
 [ 168  136]
 [-101 -158]
 [-134   28]]",0.6,0.5,1.0
